MEP,KPI,Quarter,Predicted_KPI,Intercept,DL_HC_Used,IDL_HC_Used,Coef_DL_HC,Coef_IDL_HC,FY22 Q1,FY22 Q2,FY22 Q3,FY22 Q4,FY23 Q1,FY23 Q2,FY23 Q3,FY23 Q4,FY24 Q1,FY24 Q2,FY24 Q3,FY24 Q4,FY25 Q1,FY25 Q2,FY25 Q3,FY25 Q4
"MFG Northfield, USA_7",Material Loss,FY26 Q1,6350207.491969562,8743434.086716732,398.0,260.0,-2213.018742487686,-5817.096673988734,9824356.52,8973754.36,6827016.5,3239501.48,5125199.88,9004442.99,1280999.43,3205084.34,2335388.89,4880972.53,6097276.51,3902119.44,1065328.44,9002229.15,4221953.35,4356742.07
"MFG Northfield, USA_8",Material Loss,FY26 Q1,3353651.974791271,6871188.932098209,1461.0,120.0,-2604.660359089083,2398.9318943517715,7317409.07,2158177.14,8803043.13,9560285.39,3564779.7,8407931.41,3548297.11,5138457.68,2694232.99,8357854.08,2858170.15,3477922.76,5018675.58,3794758.81,7550324.48,3161767.15
"MFG Northfield, USA_9",Material Loss,FY26 Q1,4998962.438715452,2439757.3059883364,694.0,382.0,2619.642628720781,1940.2438439656905,4803228.46,5438669.02,2341090.28,4372338.26,6668957.54,6914975.96,9949868.31,2643465.44,2525477.9,7249113.78,3873170.18,4411486.86,8512441.6,3970552.65,6925842.49,2464448.28
"MFG Penang, MYS_1",Material Loss,FY26 Q1,6451425.65907894,5699684.661918139,648.0,241.0,-3145.355966448658,11576.479931201375,9987603.72,1513427.55,9941029.77,3364862.9,1303867.27,1797503.41,7542323.19,4127907.99,8739150.2,5673989.12,6313709.96,5076359.54,3849135.31,7491731.12,3210180.27,9956660.34
"MFG Penang, MYS_10",Material Loss,FY26 Q1,6883878.002494791,2907753.9622842753,1126.0,301.0,1397.876561212551,7980.448612243133,9369625.74,1661261.17,4393181.69,7766079.4,9780808.62,6160576.78,6637772.53,2100516.77,3780067.11,5892727.49,7407314.44,7222913.08,8001951.32,1225247.69,8179559.14,5458261.78
"MFG Penang, MYS_2",Material Loss,FY26 Q1,5594756.567980222,2562846.2567161736,366.0,410.0,3295.1992030151646,4453.335129171948,3747077.99,6035206.4,8834020.29,6675264.96,5799196.78,9908642.03,2180523.58,9621363.33,5998662.09,7986977.07,8621922.18,1092598.1,5240814.74,3741919.4,5831837.7,6785970.69
"MFG Penang, MYS_3",Material Loss,FY26 Q1,4571252.042517127,9516233.959180176,1387.0,254.0,-1336.7503024195282,-12168.934044122694,9573773.24,3093820.27,4994139.33,5660591.72,7180927.49,2018016.43,7771592.12,6094670.13,1041549.11,8071756.07,2409182.37,7323745.93,5641984.64,2806179.22,5759785.87,9863947.18
"MFG Penang, MYS_4",Material Loss,FY26 Q1,4976890.30870734,6904041.619263836,1148.0,138.0,-958.4937111148826,-5991.308189830521,5199314.23,1749223.95,1655790.94,1941002.57,6881596.19,9118420.43,4676151.32,3704773.39,5774217.32,2584106.76,6923249.11,7706390.08,7132730.23,4211343.77,6662700.33,6670005.71
"MFG Penang, MYS_5",Material Loss,FY26 Q1,4604584.491183393,8421522.187422883,1178.0,233.0,-2259.150059569423,-4959.909553934379,3631301.97,7358833.85,4084096.05,5839455.41,5243581.77,4039893.66,5497309.95,5494331.21,7971646.18,2707705.1,7639719.11,8249349.33,5087078.53,1018284.79,6844644.47,9703031.24
"MFG Penang, MYS_6",Material Loss,FY26 Q1,2351755.027294121,2043504.8085832722,111.0,70.0,2083.91830862691,1099.075520760888,5557880.1,2989860.02,2616783.93,1000601.67,1656919.98,7847675.56,2558465.85,9639147.46,1499331.01,7349660.07,1688365.1,1927710.09,6736731.57,9543874.47,2288923.93,9275216.78
"MFG Penang, MYS_7",Material Loss,FY26 Q1,5156890.580349587,4732957.503633895,282.0,439.0,-969.2378611283651,1588.2873657264029,2367536.56,8498647.99,6728197.77,3193587.37,3228092.9,2486040.83,3685735.99,1495559.26,4647875.45,1490905.02,4952413.88,8477858.02,7773242.95,7942456.52,8277846.51,7785935.9
"MFG Penang, MYS_8",Material Loss,FY26 Q1,4983744.027072227,6042345.605793503,228.0,304.0,-1750.7189006381775,-2169.2028597887233,5947749.83,1994104.63,3166672.05,5492534.34,5829453.4,9021355.55,3930779.4,1869433.72,1577375.04,2083517.83,7363282.03,4049964.65,3718713.12,8762524.32,8010677.56,8028667.03
"MFG Penang, MYS_9",Material Loss,FY26 Q1,4877689.400140689,4839106.137903306,153.0,462.0,2130.764201741472,-622.1291355607409,9074315.81,4897537.04,8278755.68,7133799.89,7779124.74,3606058.99,3642145.28,8068384.77,4767389.94,8383697.34,2307522.2,4216312.02,9247627.81,7524447.48,7694185.28,8893298.48
"MFG Shenzhen, CHN_1",Material Loss,FY26 Q1,5341227.608562237,2506969.2069263323,1353.0,200.0,229.4743460198173,12618.898057355455,4610420.69,9825922.96,4825058.74,1692637.22,6878115.24,6986957.29,9476051.5,2169146.47,3514055.95,6170968.15,6132557.85,7398624.2,2909394.58,7204779.36,3445730.59,5482560.53
"MFG Shenzhen, CHN_10",Material Loss,FY26 Q1,5947854.492483329,3508546.9870100254,1056.0,490.0,425.2207219296942,4061.7845369705033,6236497.28,5974748.42,2355638.83,1432130.9,2381199.87,7155059.18,3165412.0,7038625.06,6457263.72,5465976.71,5728246.15,7531937.57,2091554.18,5554310.65,1630161.67,1631151.45
"MFG Shenzhen, CHN_2",Material Loss,FY26 Q1,4118379.682308886,6128798.503164224,939.0,75.0,-2455.1233951041927,3932.560628633315,5130220.88,7675088.55,5071707.53,1956027.08,4206428.91,4344789.83,5877934.91,6727704.14,5137080.56,5025267.38,9926177.67,4904477.15,7137541.26,9319462.03,2450320.44,3934250.75
"MFG Shenzhen, CHN_3",Material Loss,FY26 Q1,2155869.7420928334,1189102.6124572456,300.0,282.0,3759.230114440951,-570.9287400592115,1201405.21,6144894.78,4891761.54,1258481.5,8699291.0,3588334.19,5160039.04,5900285.96,3531526.99,1248717.49,5836361.41,2934355.05,7782119.74,4177349.99,7868153.69,7725152.88
"MFG Shenzhen, CHN_4",Material Loss,FY26 Q1,4548094.574171992,5845015.767891615,391.0,233.0,560.9387423079353,-6507.503184386373,6075073.67,5062239.74,4603117.44,3768293.49,8504557.17,1690156.6,1523709.28,1333366.35,7914206.01,2599046.42,3797244.96,6396245.47,3451604.75,1256718.85,6873722.48,1743420.82
"MFG Shenzhen, CHN_5",Material Loss,FY26 Q1,2747862.5202963236,5813157.752642723,762.0,46.0,-4535.685478778974,8497.763097460425,7744062.37,8567029.7,8067886.13,3036004.24,1557127.73,1703184.25,4468626.59,9917160.38,1114594.0,6044555.34,3949133.91,5724753.78,3805535.29,2608046.24,7083479.2,4096587.6
"MFG Shenzhen, CHN_6",Material Loss,FY26 Q1,6210859.467710661,10246286.219056357,404.0,210.0,-3020.7762024601225,-13404.919835960982,1198525.46,5209637.92,7226387.69,3442637.24,1423660.91,9518078.04,1942953.42,2367667.99,8057888.59,2007519.01,2223051.73,3974074.29,4474125.52,3474147.36,3360123.36,3335064.44
"MFG Shenzhen, CHN_7",Material Loss,FY26 Q1,5505656.525369296,4456266.295999742,637.0,364.0,867.1559210073673,1365.417328812804,3715087.14,8897179.17,5653579.64,2965620.55,3388290.64,2977089.33,7918893.91,3159114.58,1781757.19,5157634.18,9359709.97,8827744.5,5914631.3,2660720.54,4823723.9,1637964.78
"MFG Shenzhen, CHN_8",Material Loss,FY26 Q1,8881094.786902923,10087474.098989092,368.0,26.0,-2416.4268009969524,-12197.471127665021,6098203.86,1898694.94,5446326.44,6543255.41,5080389.4,2219207.54,4445469.63,8877195.05,1571470.1,7768933.51,1782708.21,9481154.21,3551131.06,2751438.09,6641887.08,2880237.17
"MFG Shenzhen, CHN_9",Material Loss,FY26 Q1,5555636.393362177,655933.2778832968,425.0,388.0,5912.677205891972,6151.585832409258,5599066.99,3106487.28,9107075.52,2758911.1,4580648.39,9168308.76,9922349.46,9466456.95,5051052.9,6665407.07,5257806.88,6857930.47,3205230.14,6623785.47,4670582.4,5419508.49
"MFG Tijuana, MEX_1",Material Loss,FY26 Q1,6142943.772049706,4508889.011497001,745.0,402.0,347.7825644263345,3420.2904230226013,5141227.79,6872354.04,6438746.52,7810933.76,7766518.73,5290061.52,3527184.6,7929771.49,6128317.55,4333300.01,5607412.87,4270250.84,2980799.96,6946837.25,8550587.97,4187638.35
"MFG Tijuana, MEX_10",Material Loss,FY26 Q1,5645239.204587444,2935772.355818207,1008.0,272.0,310.2354121071339,8811.579240313404,4654090.14,8279371.85,4460925.76,3996096.79,9878630.47,3006834.81,5980691.02,6063734.21,3879452.41,8544056.77,5659385.88,8053348.9,6396623.52,7880241.75,7881390.09,6930768.08
"MFG Tijuana, MEX_2",Material Loss,FY26 Q1,10053513.077459574,5791044.534371165,1492.0,26.0,3110.8610027573345,-14574.464347135945,2945192.31,5241696.06,2142822.93,9205605.66,3928791.07,3353143.23,9387363.3,2132634.61,7781695.02,7810219.81,5163011.24,8464375.05,3377672.92,4099594.28,6516033.94,5324618.45
"MFG Tijuana, MEX_3",Material Loss,FY26 Q1,5932897.10748637,4571054.27520862,1195.0,82.0,1036.8553723728985,1497.5690523431185,8096322.06,4553497.9,8192445.39,8944627.92,7769209.49,4529210.04,1509017.36,9931349.98,3312459.11,3148540.24,3212632.18,4750011.06,8152580.55,4142765.61,5432079.6,5056579.93
"MFG Tijuana, MEX_4",Material Loss,FY26 Q1,5777297.30297034,5854438.26281633,211.0,258.0,-1502.8862736192361,930.1086972390224,8508864.37,1632907.92,3912832.88,9933837.37,3685675.35,6717639.43,6066299.13,2319838.33,4193468.4,2377211.12,6111018.6,5380539.87,5541118.8,7161728.77,1679155.38,9732638.67
"MFG Tijuana, MEX_5",Material Loss,FY26 Q1,4968456.016799919,8542606.58225898,667.0,428.0,-1438.530661379262,-6108.99676242779,1878687.59,3535819.27,7914778.53,1682992.51,6785125.47,9812334.83,9518641.79,6061222.7,4829277.74,6729758.56,9713209.53,3112904.34,5487880.22,7361340.22,4645345.29,2385400.75
"MFG Tijuana, MEX_6",Material Loss,FY26 Q1,6186107.041172753,6676954.013108042,663.0,246.0,-468.085935401461,-733.7642144882949,8176103.28,7954152.87,6198076.27,5273723.01,5875237.88,6075303.99,6115320.69,9136283.71,8676148.05,4015972.91,2913534.39,3080394.64,7658832.86,1387556.14,3917798.35,6038750.6
"MFG Tijuana, MEX_7",Material Loss,FY26 Q1,4886044.698319201,5511968.434207153,251.0,139.0,102.98490999645423,-4689.014016525621,6075626.14,3959776.13,1985562.93,5153674.55,3201063.11,8557566.17,5459188.44,5408763.1,3405834.09,6125738.83,2609199.66,4390920.7,4098762.69,8125019.16,6545225.32,1058395.0
"MFG Tijuana, MEX_8",Material Loss,FY26 Q1,7360942.398349218,7424348.41000929,119.0,20.0,-45.143143961963524,-2901.698876429921,9620853.31,6569809.09,2433637.41,4151597.03,7749473.86,8188511.51,7813369.63,4991805.26,3738417.24,5783270.46,9594382.68,7666919.13,3131608.94,1405502.71,8305865.06,7168110.53
"MFG Tijuana, MEX_9",Material Loss,FY26 Q1,5499806.322730134,3338402.355872514,1189.0,368.0,-324.9410763316947,6923.257898413057,6225849.79,3737558.06,3838083.71,7907897.69,7453806.63,1774176.16,2395438.91,8021155.12,2449836.01,4625111.64,3395184.04,5049397.08,6483986.09,6195842.75,7276704.69,7679554.63
"GSS Bangalore, IND_1",Material Margin,FY26 Q1,71235909.97299232,73345370.21751441,202.0,90.0,-20000.518959223195,21451.606502677627,85699307.27,39780600.53,52271485.25,57435290.22,66346662.17,31445217.28,98323774.34,22359671.56,90332104.74,64366867.07,82956437.32,81806837.53,49445154.34,59049287.1,68830366.69,58732355.84
"GSS Bangalore, IND_10",Material Margin,FY26 Q1,32287987.46515263,26702662.192822218,813.0,255.0,-27290.933694712396,108913.15437698663,42335182.86,79536562.59,31044308.8,16121859.14,18933247.69,12851550.98,41734598.4,22317960.82,39174180.62,12137482.71,95046216.78,87684912.61,76374643.2,43010166.78,15089546.06,20100338.05
"GSS Bangalore, IND_2",Material Margin,FY26 Q1,55816231.303575784,70009868.59417611,1091.0,232.0,-13664.848533119462,3080.65715100434,35114920.62,83275222.68,39500267.75,27925230.83,45738738.71,74162244.13,97595534.17,88243143.86,78290174.07,16282737.93,82110380.33,63645403.8,97827581.18,87944174.36,83790609.77,63448703.17
"GSS Bangalore, IND_3",Material Margin,FY26 Q1,64181627.74999756,51438926.22735647,1494.0,42.0,8480.93168665326,1718.799590026734,28953218.23,37033831.69,75273665.95,90449467.44,58592951.15,79927236.36,44171868.36,42104127.89,96278266.49,67576320.36,64860670.75,11467349.61,21610949.95,43569164.86,93362984.04,84564383.69
"GSS Bangalore, IND_4",Material Margin,FY26 Q1,54332776.77165836,71470958.71671803,1065.0,325.0,-14907.587285847627,-3881.850725021385,92925669.69,28896719.82,57608110.15,53332234.22,68518794.87,32660567.56,92350526.05,87624213.87,37871084.14,99752286.14,63605949.96,20557838.88,48037255.85,65334327.68,51848215.03,47849552.38
"GSS Bangalore, IND_5",Material Margin,FY26 Q1,72888151.47440712,26401502.882841103,1302.0,429.0,-721.8608932065018,110551.30879841698,50958740.13,96683874.68,40120630.55,89823806.13,76973330.52,68177418.31,33253242.49,56222824.22,93433228.65,10637239.76,42867686.83,21710140.44,38522031.35,12301617.61,63478949.26,65780817.72
"GSS Bangalore, IND_6",Material Margin,FY26 Q1,53669885.87366331,61516729.05382193,759.0,244.0,-23644.3088387364,41390.11159197668,69509698.25,75472975.03,95981033.35,66281306.63,41716410.48,22339714.54,70781040.56,68014924.04,50351941.45,47246854.35,11200314.18,54867723.65,33812202.54,41782179.83,41658433.71,19701584.62
"GSS Bangalore, IND_7",Material Margin,FY26 Q1,30150800.27412439,85913916.0690788,1433.0,204.0,-41111.32291576667,15438.284035976609,16909200.56,88103808.24,18231563.52,20561624.64,69862729.49,85786157.26,29681156.95,67142853.05,31167363.38,85335664.43,15940075.57,93606723.63,57094875.67,38361303.24,34317774.29,92317543.14
"GSS Bangalore, IND_8",Material Margin,FY26 Q1,56381020.77594034,58665720.25032352,327.0,400.0,-3182.439663292646,-3110.104261216213,99292206.17,84769922.74,24517207.07,57974253.71,28023895.32,64120086.31,44272058.29,55664502.95,80361507.31,45043719.42,41858131.08,41630398.64,28766989.97,75281564.02,54239859.24,61443743.1
"GSS Bangalore, IND_9",Material Margin,FY26 Q1,45040038.07193819,75452554.84913896,1177.0,262.0,-8482.547706430916,-77971.59590355566,11171714.05,89462562.45,60725530.42,50375920.37,31246704.73,36451634.27,82439962.98,52092601.31,23428195.42,79907905.0,18126422.17,13914341.83,65523825.45,27550448.42,19060375.27,39094608.23
"GSS Corlu, TUR_1",Material Margin,FY26 Q1,47985206.490982816,47080587.04640868,579.0,50.0,-1455.19446061546,34943.54074540965,34342263.9,57225238.88,64215467.32,52825714.17,25057525.71,52141557.52,50876592.49,72480959.39,30548789.4,32419946.69,89321122.52,86651856.65,49151936.89,81030334.54,13896358.38,26274071.03
"GSS Corlu, TUR_10",Material Margin,FY26 Q1,34687248.715034895,52211745.59962678,900.0,466.0,-3533.33525047512,-30782.178453142224,36962109.44,65829487.55,85480372.69,21905722.95,31884396.16,10953583.82,17747263.5,35827551.33,62702467.49,71292214.18,38413675.81,20752438.93,74581117.86,32494747.8,70389322.86,63142105.52
"GSS Corlu, TUR_2",Material Margin,FY26 Q1,56312052.04566091,53085571.62623173,1448.0,280.0,-3004.9819220775585,27063.19372356247,60055868.59,77010934.73,93399012.12,10149532.28,18344734.31,78580557.32,60618927.68,40491082.48,57357933.77,86129047.97,53397650.53,48698706.87,91898080.62,93467478.39,69304797.21,65022654.79
"GSS Corlu, TUR_3",Material Margin,FY26 Q1,52828143.05540581,49007697.38958416,559.0,483.0,15580.080236901542,-10121.778854257373,95848107.11,27637443.07,69640256.18,49908045.1,19823402.73,66181982.36,90700823.52,53836575.03,14073991.88,57510229.43,64437781.59,90543944.95,15437508.02,37091887.4,11710364.08,37394260.19
"GSS Corlu, TUR_4",Material Margin,FY26 Q1,37352952.86029804,75722174.4681803,1237.0,500.0,11226.026864253712,-104511.6336779282,49095493.72,88985194.43,64042090.37,63198368.51,55572394.56,67889706.87,71445422.8,18250726.27,95097747.59,36381955.88,69363136.91,23453358.82,47156108.17,90829345.66,21003028.03,12211980.72
"GSS Corlu, TUR_5",Material Margin,FY26 Q1,52987152.11975016,56971496.232996926,433.0,52.0,-2686.9270428176183,-54248.167378975726,57061543.65,88248909.31,66729203.16,32773720.15,26343886.69,22376710.87,19173039.38,60855290.02,13928941.3,45805726.2,48314281.31,25761159.55,61270927.35,91246287.6,81718283.49,25765318.28
"GSS Corlu, TUR_6",Material Margin,FY26 Q1,68670986.0503825,61014157.34155741,958.0,310.0,5348.687210544405,8170.278584269508,66559573.36,63981890.28,54012768.41,95432886.82,82496397.42,46773970.48,95245864.17,19690560.08,94639575.91,19211339.38,88940397.92,82388549.2,80591471.38,94312759.71,86006161.97,11043393.2
"GSS Corlu, TUR_7",Material Margin,FY26 Q1,54652475.11670598,47656773.89589805,1488.0,349.0,-14693.749190379785,82693.40978823222,23697742.91,83527436.63,11466911.66,89295919.04,70978263.39,56819516.85,26695543.27,53078898.37,87594597.24,24482926.87,21626829.34,44492018.2,93246857.69,25277933.6,81075358.71,36597251.17
"GSS Corlu, TUR_8",Material Margin,FY26 Q1,54963478.53597016,76226322.15359814,1337.0,407.0,-8721.92270605908,-23591.2357730393,65622647.24,23622525.56,69341521.02,52946115.15,89288584.09,15341084.97,46025500.85,58672039.69,83551440.6,82450812.91,46787293.19,84107849.65,21244012.56,11204449.6,68271382.73,65789844.31
"GSS Corlu, TUR_9",Material Margin,FY26 Q1,48098028.54649113,82845051.20965442,819.0,481.0,-70.44255348276015,-72119.18962964846,21408392.75,80068547.35,69774665.83,80532927.41,93215947.43,72614661.77,77925911.9,54724135.18,23822457.65,94946092.68,10634105.6,69942506.84,12722110.01,60049733.83,68487894.71,53329322.31
"MECH Zurich, CHE_1",Material Margin,FY26 Q1,56834711.34709823,19394369.16292186,419.0,373.0,8780.940706768373,90512.40758187781,25928913.15,95659934.18,14804285.9,32750406.18,20361306.45,44439259.07,71041611.02,34692639.85,96101524.79,36149355.6,24563041.44,58072541.89,75737195.72,99248420.78,80389779.87,76893630.85
"MECH Zurich, CHE_10",Material Margin,FY26 Q1,35625991.111454226,74880876.46537495,1318.0,348.0,-23574.88240082602,-23514.91479779317,19741858.02,14484521.9,98263647.02,27351830.85,47808393.11,93327696.37,44855589.64,88300531.47,45350190.14,26422964.31,31307660.7,37957719.84,59149125.85,10137077.47,91839585.82,45472905.81
"MECH Zurich, CHE_2",Material Margin,FY26 Q1,57774760.013141364,72476365.5501968,1303.0,408.0,1779.805310744573,-41717.382002342194,77037658.34,97378427.28,95084026.44,34044150.12,59603183.75,23050419.53,78172472.73,83916740.86,31979054.57,75408139.26,75910942.35,37069551.14,74399807.9,86292093.67,19780355.9,16572214.51
"MECH Zurich, CHE_3",Material Margin,FY26 Q1,88973389.55872828,118658120.70282772,323.0,92.0,-42584.96054294901,-173149.87922529245,16384291.26,34087336.93,81180545.15,46130467.94,64834787.02,87695388.65,22204917.44,79064149.16,20181325.78,54461143.1,90791855.56,41086376.52,34731563.04,60274554.62,48209777.38,47028791.14
"MECH Zurich, CHE_4",Material Margin,FY26 Q1,50706249.23731992,79913625.28639437,705.0,310.0,-3499.938032054575,-86257.80560153544,18859663.54,98571557.71,74088960.6,77753570.88,96438905.01,67649953.59,28322212.3,32275151.85,11561448.72,33980891.79,98264995.45,47934286.29,26612117.98,41306169.96,47149242.82,49761762.06
"MECH Zurich, CHE_5",Material Margin,FY26 Q1,69114822.95999432,87833069.41351092,1125.0,74.0,-12177.52811816852,-67817.9367645542,85224678.02,91660295.95,47751182.55,51250997.41,75946796.7,96612990.71,87289375.04,30210370.89,91630919.32,15250926.83,36536600.13,34220878.92,24551368.59,65387836.44,27963051.55,84846871.98
"MECH Zurich, CHE_6",Material Margin,FY26 Q1,41294336.52811726,85487396.2925604,1244.0,379.0,-42429.06513120089,22661.470339764564,29109941.44,69162915.33,69763379.77,33135053.8,42124663.16,87814987.0,91940495.77,36354997.0,54151293.68,34062918.29,74193025.98,15974137.15,27687501.76,29058706.33,12417954.57,25622819.24
"MECH Zurich, CHE_7",Material Margin,FY26 Q1,60762039.30951476,6982051.132523045,938.0,229.0,46251.63454807898,45397.18327901147,63685103.37,65698496.6,73699664.79,12171868.2,96765942.49,89655206.39,53916341.79,54324200.22,12661101.81,17209934.29,22794502.68,95849821.76,32059564.04,94517055.09,97839150.02,40470667.23
"MECH Zurich, CHE_8",Material Margin,FY26 Q1,87080442.10221107,63984438.390966706,1189.0,104.0,29288.637661508837,-112771.02373355428,54965628.9,40232853.12,39696980.94,55467542.62,45263927.67,46654757.37,45679215.34,14439014.58,78934467.49,90282303.24,93706567.67,31673667.71,31137829.58,96854742.61,34182353.36,63306484.17
"MECH Zurich, CHE_9",Material Margin,FY26 Q1,61969236.87710709,21062265.63530951,230.0,484.0,24691.224170585087,72785.10264992357,90113857.28,76593324.83,66743616.14,50188553.02,79996636.47,26855513.56,32859580.22,31597179.04,67697141.64,62116347.1,83807737.17,40681172.25,17464114.06,83636900.53,82543354.46,67166595.23
